id,image_path,label,text,reason
90618,90618.png,1,,vilifies the muslims by suggesting that they are all terrorists and use the quran as a handbook for terrorism.
90625,90625.png,1,,insults the people with physical disabilities by making fun of people with down syndrome.
90648,90648.png,1,,insults the lgbt community by referring to gays as monkeys.
90673,90673.png,1,,insults the jews by making fun of the tattooing of identification numbers onto jewish prisoners in world war 2.
90718,90718.png,1,,vilifies the whites by suggesting that they are terrorists.
90723,90723.png,1,,objectify the females by referring to them as coffee makers.
90725,90725.png,1,,insults the females by suggesting that they are bad drivers.
90728,90728.png,1,,insults the males by suggesting that they should be hated.
90748,90748.png,1,,uses derogatory terms against the french.
90753,90753.png,1,,insults the jew by glorifying hitler by calling him a hero despite his orchestration of the systematic killing of the jews in world war 2.
90786,90786.png,1,,mocks the britons by ridiculing them for their exploitation of africa in the 19th century.
90817,90817.png,1,,insults the lgbt community by calling wendy williams a transvestite and a drag queen even thought she is a woman.
90826,90826.png,1,,insults the people with physical disabilities by ridiculing people with hearing impairments by mocking them for not being able to speak properly.
90861,90861.png,1,,insults the people with physical disabilities by calling people with down syndrome potatoes.
91024,91024.png,1,,insults the blacks by suggesting that they are only looking to date white people to preserve their species.
91027,91027.png,1,,insults the muslims by suggesting that muslims make love to goats.
91042,91042.png,1,,insults the jews by glorifying the systematic killing of jews in world war 2 by hitler.
91045,91045.png,1,,insults the females by suggesting that primitive by saying that they are like monkeys.
91052,91052.png,1,,insults the muslims by suggesting that muslim women are stupid.
91056,91056.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2.
91064,91064.png,1,,vilifies the muslims by suggesting that they are dangerous by calling them snakes.
91065,91065.png,1,,vilifies the muslims by suggesting that they are terrorists who will bomb you.
91075,91075.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2 by mocking the burning of the jewish bodies.
91234,91234.png,1,,incites violence against the whites by suggesting they should be killed over something trivial and mocked.
91320,91320.png,1,,insults the people with intellectual disabilities by referring to them as potatoes.
91340,91340.png,1,,uses derogatory terms against the blacks by referring to them as niggers.
91345,91345.png,1,,insults the indians by objectifying indian women as scratchcards to be scratched off for prizes.
91356,91356.png,1,,vilifies the muslims by suggesting that muslim women are terrorist suicide bombers who explode and kill others.
91358,91358.png,1,,ridicules the africans by mocking them for being poor and being unable to afford food to eat.
91367,91367.png,1,,vilifies the muslims by suggesting that they are terrorists.
91372,91372.png,1,,ridicules the muslims by mocking muslim countries for using their oil reserves for diplomacy with other countries.
91423,91423.png,1,,insults the blacks by suggesting that no one likes black people simply because they're black.
91432,91432.png,1,,mocks the asians for their small eyes and by suggesting that they have poor english.
91462,91462.png,1,,insults the blacks by suggesting that black men fight with black women instead of standing up for themselves against white men.
91476,91476.png,1,,insults the blacks by trivializing the use of the n-word by making fun of it.
91486,91486.png,1,,vilifies the muslims by suggesting that they are terrorists who kill others.
91526,91526.png,1,,insults the blacks by suggesting that most of them are illiterate.
91530,91530.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2.
91537,91537.png,1,,ridicules the lgbt community by mocking gay people for being vulnerable to getting aids.
91674,91674.png,1,,insults the whites by calling them primitive and uncivilized by suggesting that they are monkeys.
91683,91683.png,1,,ridicules the whites for celebrating independence day by mocking them for their nation's history where they fought over their land.
91704,91704.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2 by mocking them for being cremating into ashes.
91730,91730.png,1,,insults the blacks by suggesting that they are thieves looking to steal anything that doesn't belong to them.
91750,91750.png,1,,vilifies the blacks by suggesting that they are rapists who rape white women.
91786,91786.png,1,,objectify the females by referring to them as dishwashers.
91803,91803.png,1,,insults the muslims by suggesting they have sex with goats.
91840,91840.png,1,,vilifies the muslims by suggesting they take advantage of un aid and wish to harm western civilization.
91842,91842.png,1,,insults the lgbt community by using the word gay as an isnult.
91853,91853.png,1,,insults the muslims by suggesting that they should be removed from india.
91862,91862.png,1,,"insults the jews by suggesting that wherever they go, they bring suffering."
91863,91863.png,1,,insults the blacks by suggesting that they should be enslaved by the white people.
92016,92016.png,1,,insults the whites by suggesting that they would all end up in hell where they will experience nuclear fire and eternal slavery.
92041,92041.png,1,,insults the jews by suggesting that they are petty thieves.
92051,92051.png,1,,vilifies the blacks by suggesting that they are thieves.
92056,92056.png,1,,insults the people of color by suggesting that only white people work and black people do not.
92064,92064.png,1,,insults the muslims by suggesting that they have group sex with goats.
92140,92140.png,1,,insults the jews by mocking the jewish stereotype that they have long noses and hence therefore cannot perform oral sex on a man's penis if it is lacking in length.
92148,92148.png,1,,insults the females by suggesting that they are crazy all the time.
92160,92160.png,1,,insults the jews by making fun of the systematic killing of the jews in auschwitz in world war 2 by hitler.
92168,92168.png,1,,vilifies the muslims by suggesting that they are terrorists who wish to blow up the british.
92170,92170.png,1,,insults the blacks by suggesting that they are primitive by referring to them as gorillas.
92308,92308.png,1,,insults the immigrants by mocking them by suggesting that they are freeloading off of the american people's taxes.
92314,92314.png,1,,insults the jews by making fun of the systematic killing of the jews by hitler in world war 2 by mocking how ovens were used to cremate their bodies.
92357,92357.png,1,,vilifies the muslims by suggesting that they filled with hatred.
92364,92364.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2 by mocking their cremated remains.
92365,92365.png,1,,uses derogatory terms against the people with intellectual disabilities by referring to them as retarded.
92375,92375.png,1,,insults the muslims by suggesting that they are sexually attracted to and have sex with sheep.
92381,92381.png,1,,insults the jews by suggesting that the holocaust did not happen and that ww2 was a conspiracy orchestrated by the jews.
